-THEREDDKING-,CA_12-17-16_Santa Fe C2_Meet_1,12/17/16 12:56:39 PM,California
Q-1|4153,8624|9513,10674|20,-1,-1,-1,-1|30,-1,-1,-1,-1
Q-2|9512,7553|6570,11825|30,-1,-1,-1,-1|31,-1,-1,-1,-1
Q-3|4628,4947|5498,9040|75,-1,-1,-1,-1|35,-1,-1,-1,-1
Q-4|11945,10299|4625,9513|45,-1,-1,-1,-1|30,-1,-1,-1,-1
Q-5|8624,9512|7553,4947|35,-1,-1,-1,-1|10,-1,-1,-1,-1
Q-6|6570,4625|4153,9040|80,-1,-1,-1,-1|35,-1,-1,-1,-1
Q-7|11825,10674|11945,5498|51,-1,-1,-1,-1|10,-1,-1,-1,-1
Q-8|10299,7553|4628,9040|55,-1,-1,-1,-1|65,-1,-1,-1,-1
Q-9|11945,11825|4947,4153|46,-1,-1,-1,-1|15,-1,-1,-1,-1
Q-10|4628,4625|10674,9512|105,-1,-1,-1,-1|30,-1,-1,-1,-1
Q-11|8624,9513|5498,6570|50,-1,-1,-1,-1|10,-1,-1,-1,-1
Q-12|10299,10674|4947,11825|15,-1,-1,-1,-1|40,-1,-1,-1,-1
Q-13|9512,9040|11945,9513|45,-1,-1,-1,-1|25,-1,-1,-1,-1
Q-14|7553,5498|4153,4625|75,-1,-1,-1,-1|35,-1,-1,-1,-1
Q-15|6570,8624|10299,4628|40,-1,-1,-1,-1|75,-1,-1,-1,-1
Q-16|4947,10674|7553,9513|20,-1,-1,-1,-1|30,-1,-1,-1,-1
Q-17|9040,4625|8624,11825|75,-1,-1,-1,-1|40,-1,-1,-1,-1
Q-18|5498,4153|10299,9512|55,-1,-1,-1,-1|45,-1,-1,-1,-1
Q-19|4628,6570|11945,4947|65,-1,-1,-1,-1|30,-1,-1,-1,-1
-THEREDDKING-,CIL Meet 2,12/17/16 02:49:03 PM,California
Q-1|11334,11386|11333,11336|80,-1,-1,-1,-1|11,-1,-1,-1,-1
Q-2|11385,11379|11332,11380|35,-1,-1,-1,-1|70,-1,-1,-1,-1
Q-3|11335,11336|11337,11385|90,-1,-1,-1,-1|60,-1,-1,-1,-1
Q-4|11380,11334|11337,11386|15,-1,-1,-1,-1|90,-1,-1,-1,-1
Q-5|11335,11333|11332,11379|70,-1,-1,-1,-1|35,-1,-1,-1,-1
Q-6|11334,11379|11385,11336|60,-1,-1,-1,-1|21,-1,-1,-1,-1
Q-7|11386,11380|11335,11332|60,-1,-1,-1,-1|80,-1,-1,-1,-1
Q-8|11333,11332|11337,11336|40,-1,-1,-1,-1|32,-1,-1,-1,-1
Q-9|11337,11334|11335,11379|50,-1,-1,-1,-1|96,-1,-1,-1,-1
Q-10|11386,11333|11385,11380|25,-1,-1,-1,-1|35,-1,-1,-1,-1
Q-11|11336,11334|11335,11380|46,-1,-1,-1,-1|50,-1,-1,-1,-1
Q-12|11337,11379|11385,11386|12,-1,-1,-1,-1|70,-1,-1,-1,-1
Q-13|11332,11385|11333,11334|50,-1,-1,-1,-1|10,-1,-1,-1,-1
-THEREDDKING-,Compton League Meet 1,12/03/16 03:09:15 PM,California
Q-1|11386,11379|11333,11335|60,-1,-1,-1,-1|35,-1,-1,-1,-1
Q-2|11337,11385|11332,11336|25,-1,-1,-1,-1|25,-1,-1,-1,-1
Q-3|11334,11333|11380,11336|10,-1,-1,-1,-1|45,-1,-1,-1,-1
Q-4|11335,11379|11334,11385|45,-1,-1,-1,-1|30,-1,-1,-1,-1
Q-5|11337,11332|11386,11380|25,-1,-1,-1,-1|30,-1,-1,-1,-1
Q-6|11334,11335|11336,11337|40,-1,-1,-1,-1|25,-1,-1,-1,-1
Q-7|11332,11380|11333,11379|35,-1,-1,-1,-1|50,-1,-1,-1,-1
Q-8|11386,11334|11385,11332|10,-1,-1,-1,-1|50,-1,-1,-1,-1
Q-9|11333,11380|11335,11385|30,-1,-1,-1,-1|50,-1,-1,-1,-1
Q-10|11379,11336|11386,11337|25,-1,-1,-1,-1|45,-1,-1,-1,-1
Q-11|11336,11335|11332,11379|50,-1,-1,-1,-1|15,-1,-1,-1,-1
Q-12|11333,11385|11337,11334|30,-1,-1,-1,-1|45,-1,-1,-1,-1
Q-13|11380,11334|11386,11336|85,-1,-1,-1,-1|50,-1,-1,-1,-1
-THEREDDKING-,Event 0,12/02/16 07:53:45 PM,California
Q-1|8564,7992|11688,10318|30,-1,-1,-1,-1|15,-1,-1,-1,-1
Q-2|9881,5197|8998,11513|65,-1,-1,-1,-1|5,-1,-1,-1,-1
Q-3|10789,9881|5921,8564|65,-1,-1,-1,-1|20,-1,-1,-1,-1
Q-4|10318,11513|8998,7992|15,-1,-1,-1,-1|35,-1,-1,-1,-1
Q-5|10789,5921|5197,11688|56,-1,-1,-1,-1|15,-1,-1,-1,-1
Q-6|7992,5921|10789,8998|30,-1,-1,-1,-1|15,-1,-1,-1,-1
Q-7|10318,5197|11688,9881|30,-1,-1,-1,-1|25,-1,-1,-1,-1
Q-8|11513,5921|8564,10318|80,-1,-1,-1,-1|45,-1,-1,-1,-1
Q-9|11688,10789|9881,11513|20,-1,-1,-1,-1|50,-1,-1,-1,-1
