-THEREDDKING-,Vicksburg Qualifier,12/19/16 05:05:56 PM,Mississippi
Q-1|11197,6273|10663,11195|30,-1,-1,-1,-1|1,-1,-1,-1,-1
Q-2|11031,3486|6302,10191|53,-1,-1,-1,-1|31,-1,-1,-1,-1
Q-3|6205,8341|10128,8936|40,-1,-1,-1,-1|0,-1,-1,-1,-1
Q-4|11375,11197|10591,11031|10,-1,-1,-1,-1|15,-1,-1,-1,-1
Q-5|10663,3486|10128,8341|135,-1,-1,-1,-1|10,-1,-1,-1,-1
Q-6|10591,8936|10191,11195|45,-1,-1,-1,-1|10,-1,-1,-1,-1
Q-7|6273,11375|6205,6302|25,-1,-1,-1,-1|90,-1,-1,-1,-1
Q-8|11031,8936|10591,10663|68,-1,-1,-1,-1|45,-1,-1,-1,-1
Q-9|11375,10191|10128,11197|5,-1,-1,-1,-1|80,-1,-1,-1,-1
Q-10|6273,11195|8341,3486|50,-1,-1,-1,-1|80,-1,-1,-1,-1
Q-11|6205,10591|6302,10663|0,-1,-1,-1,-1|40,-1,-1,-1,-1
Q-12|10128,11375|8936,6273|10,-1,-1,-1,-1|50,-1,-1,-1,-1
Q-13|11195,11197|3486,6205|35,-1,-1,-1,-1|180,-1,-1,-1,-1
Q-14|6302,11031|10191,8341|42,-1,-1,-1,-1|40,-1,-1,-1,-1
Q-15|8936,6205|3486,10591|30,-1,-1,-1,-1|70,-1,-1,-1,-1
Q-16|10128,6302|11031,11195|75,-1,-1,-1,-1|21,-1,-1,-1,-1
Q-17|10663,10191|11375,8341|135,-1,-1,-1,-1|41,-1,-1,-1,-1
Q-18|11197,10591|6273,10128|35,-1,-1,-1,-1|20,-1,-1,-1,-1
Q-19|3486,11195|10663,11375|50,-1,-1,-1,-1|30,-1,-1,-1,-1
Q-20|11031,10191|6205,6273|23,-1,-1,-1,-1|55,-1,-1,-1,-1
Q-21|6302,8341|8936,11197|0,-1,-1,-1,-1|40,-1,-1,-1,-1
SF-1-1|3486,11375|10591,11197|170,-1,-1,-1,-1|10,-1,-1,-1,-1
SF-1-2|3486,11375|10591,11197|145,-1,-1,-1,-1|0,-1,-1,-1,-1
SF-2-1|11031,6273|6205,6302|30,-1,-1,-1,-1|30,-1,-1,-1,-1
SF-2-2|11031,6273|6205,6302|42,-1,-1,-1,-1|50,-1,-1,-1,-1
SF-2-3|11031,6273|6205,6302|60,-1,-1,-1,-1|10,-1,-1,-1,-1
SF-2-4|11031,6273|6205,6302|75,-1,-1,-1,-1|40,-1,-1,-1,-1
F-1|3486,11375|11031,6273|110,-1,-1,-1,-1|30,-1,-1,-1,-1
F-2|3486,11375|11031,6273|90,-1,-1,-1,-1|35,-1,-1,-1,-1
